  1.55275000   1.55275000 189.54773869  399.34318783317923          240
  1.55275000   1.55275000 189.79899497  420.7461141419298           241
  1.55275000   1.55275000 190.05025126  442.71491235195987          242
  1.55275000   1.55275000 190.30150754  465.2502260302278           243
  1.55275000   1.55275000 190.55276382  488.3527168790177           244
  1.55275000   1.55275000 190.80402010  512.0230670102236           245
  1.55275000   1.55275000 191.05527638  536.2619813687617           246
  1.55275000   1.55275000 191.30653266  561.0701902893604           247
  1.55275000   1.55275000 191.55778894  586.4484521689355           248
  1.55275000   1.55275000 191.80904523  612.3975562352141           249
  1.55275000   1.55275000 192.06030151  638.9183253902993           250
  1.55275000   1.55275000 192.31155779  666.011619106444            251
  1.55275000   1.55275000 192.56281407  693.6783363495233           252
  1.55275000   1.55275000 192.81407035  721.9194185044619           253
  1.55275000   1.55275000 193.06532663  750.7358522754585           254
  1.55275000   1.55275000 193.31658291  780.128672532732            255
  1.55275000   1.55275000 193.56783920  810.0989650763256           256
  1.55275000   1.55275000 193.81909548  840.6478692868545           257
  1.55275000   1.55275000 194.07035176  871.7765806321186           258
  1.55275000   1.55275000 194.32160804  903.4863529981828           259
  1.55275000   1.55275000 194.57286432  935.7785008128799           260
  1.55275000   1.55275000 194.82412060  968.6544009297884           261
  1.55275000   1.55275000 195.07537688  1002.1154942405115          262
  1.55275000   1.55275000 195.32663317  1036.1632869833113          263
  1.55275000   1.55275000 195.57788945  1070.7993517166585          264
  1.55275000   1.55275000 195.82914573  1106.0253279266888          265
  1.55275000   1.55275000 196.08040201  1141.842922238418           266
  1.55275000   1.55275000 196.33165829  1178.2539082014584          267
  1.55275000   1.55275000 196.58291457  1215.2601256222995          268
